File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  10  06  06  05  00    41.73   -21.36    20.37
2024  10  06  06  06  00    42.88   -22.72    20.16
2024  10  06  06  07  00    43.52   -23.57    19.95
2024  10  06  06  08  00    43.03   -23.10    19.93
2024  10  06  06  09  00    41.72   -21.79    19.92
2024  10  06  06  10  00    41.52   -21.61    19.91
2024  10  06  06  11  00    41.96   -22.06    19.90
2024  10  06  06  12  00    40.67   -20.68    19.99
2024  10  06  06  13  00    39.69   -19.42    20.27
2024  10  06  06  14  00    38.03   -17.47    20.56
2024  10  06  06  15  00    37.76   -17.11    20.65
2024  10  06  06  16  00    37.79   -16.96    20.83
2024  10  06  06  17  00    37.14   -16.22    20.92
2024  10  06  06  18  00    36.45   -15.44    21.02
2024  10  06  06  19  00    35.72   -14.62    21.10
2024  10  06  06  20  00    34.95   -13.86    21.09
2024  10  06  06  21  00    35.46   -14.37    21.08
2024  10  06  06  22  00    35.31   -14.33    20.97
2024  10  06  06  23  00    35.10   -14.34    20.76
2024  10  06  06  24  00    35.60   -14.94    20.65
2024  10  06  06  25  00    35.89   -15.44    20.44
2024  10  06  06  26  00    35.53   -15.00    20.53
2024  10  06  06  27  00    36.45   -15.83    20.62
2024  10  06  06  28  00    37.04   -16.43    20.61
2024  10  06  06  29  00    36.94   -16.24    20.71
2024  10  06  06  30  00    37.07   -16.47    20.60
2024  10  06  06  31  00    37.20   -16.61    20.59
2024  10  06  06  32  00    37.40   -16.82    20.59
2024  10  06  06  33  00    37.64   -17.17    20.48
2024  10  06  06  34  00    37.70   -17.33    20.37
2024  10  06  06  35  00    38.02   -17.76    20.26
2024  10  06  06  36  00    37.81   -17.66    20.15
2024  10  06  06  37  00    38.11   -18.06    20.05
2024  10  06  06  38  00    37.63   -17.59    20.04
2024  10  06  06  39  00    37.20   -17.15    20.05
2024  10  06  06  40  00    37.59   -17.31    20.28
2024  10  06  06  41  00    37.64   -17.33    20.31
2024  10  06  06  42  00    36.51   -16.19    20.31
2024  10  06  06  43  00    36.53   -16.21    20.32
2024  10  06  06  44  00    36.52   -16.10    20.43
2024  10  06  06  45  00    36.89   -16.46    20.44
2024  10  06  06  46  00    37.28   -16.84    20.44
2024  10  06  06  47  00    37.56   -17.10    20.46
2024  10  06  06  48  00    37.86   -17.29    20.58
2024  10  06  06  49  00    37.72   -17.22    20.50
2024  10  06  06  50  00    38.19   -17.67    20.52
2024  10  06  06  51  00    38.90   -18.16    20.74
2024  10  06  06  52  00    39.00   -18.22    20.77
2024  10  06  06  53  00    38.28   -17.28    21.00
2024  10  06  06  54  00    38.97   -17.54    21.43
2024  10  06  06  55  00    38.97   -17.61    21.36
2024  10  06  06  56  00    39.55   -18.16    21.39
2024  10  06  06  57  00    40.25   -18.83    21.42
2024  10  06  06  58  00    41.14   -19.59    21.55
2024  10  06  06  59  00    41.43   -19.75    21.68
2024  10  06  07  00  00    41.60   -19.68    21.92
2024  10  06  07  01  00    41.92   -19.97    21.96
2024  10  06  07  02  00    42.63   -20.74    21.89
2024  10  06  07  03  00    43.86   -22.15    21.70
2024  10  06  07  04  00    44.62   -23.09    21.53
2024  10  06  07  05  00    44.82   -23.28    21.54
2024  10  06  07  06  00    44.62   -23.25    21.37
2024  10  06  07  07  00    43.71   -22.41    21.30
