   2013      3     15      8      9      0    176    -33    143
   2013      3     15      8     10      0    167    -29    138
   2013      3     15      8     11      0    153    -26    127
   2013      3     15      8     12      0    147    -20    127
   2013      3     15      8     13      0    159    -26    133
   2013      3     15      8     14      0    160    -22    138
   2013      3     15      8     15      0    152     -9    143
   2013      3     15      8     16      0    150     -5    145
   2013      3     15      8     17      0    144      0    144
   2013      3     15      8     18      0    139      0    139
   2013      3     15      8     19      0    140      2    142
   2013      3     15      8     20      0    150      5    155
   2013      3     15      8     21      0    159      7    166
   2013      3     15      8     22      0    168      7    175
   2013      3     15      8     23      0    183      1    184
   2013      3     15      8     24      0    208     -3    205
   2013      3     15      8     25      0    196      1    197
   2013      3     15      8     26      0    170      5    175
   2013      3     15      8     27      0    166      7    173
   2013      3     15      8     28      0    167     -6    161
   2013      3     15      8     29      0    177    -16    161
   2013      3     15      8     30      0    187    -14    173
   2013      3     15      8     31      0    178     -5    173
   2013      3     15      8     32      0    166     -3    163
   2013      3     15      8     33      0    153     -3    150
   2013      3     15      8     34      0    136     -2    134
   2013      3     15      8     35      0    131     -3    128
   2013      3     15      8     36      0    138    -13    125
   2013      3     15      8     37      0    140    -19    121
   2013      3     15      8     38      0    138    -13    125
   2013      3     15      8     39      0    123    -11    112
   2013      3     15      8     40      0    101    -11     90
   2013      3     15      8     41      0    101    -16     85
   2013      3     15      8     42      0    108    -28     80
   2013      3     15      8     43      0    113    -31     82
   2013      3     15      8     44      0    111    -37     74
   2013      3     15      8     45      0    110    -42     68
   2013      3     15      8     46      0     98    -40     58
   2013      3     15      8     47      0     96    -35     61
   2013      3     15      8     48      0     85    -26     59
   2013      3     15      8     49      0     64    -14     50
   2013      3     15      8     50      0     67    -16     51
   2013      3     15      8     51      0     72    -20     52
   2013      3     15      8     52      0     69    -22     47
   2013      3     15      8     53      0     69    -24     45
   2013      3     15      8     54      0     71    -25     46
   2013      3     15      8     55      0     68    -22     46
   2013      3     15      8     56      0     62    -20     42
   2013      3     15      8     57      0     56    -18     38
   2013      3     15      8     58      0     54    -18     36
   2013      3     15      8     59      0     52    -17     35
   2013      3     15      9      0      0     50    -16     34
   2013      3     15      9      1      0     52    -15     37
   2013      3     15      9      2      0     51    -13     38
   2013      3     15      9      3      0     50    -12     38
   2013      3     15      9      4      0     52    -13     39
   2013      3     15      9      5      0     57    -15     42
   2013      3     15      9      6      0     62    -15     47
   2013      3     15      9      7      0     63    -14     49
   2013      3     15      9      8      0     61    -13     48
   2013      3     15      9      9      0     64    -14     50
   2013      3     15      9     10      0     66    -16     50
   2013      3     15      9     11      0     61    -15     46
   2013      3     15      9     12      0     62    -17     45
   2013      3     15      9     13      0     61    -19     42
   2013      3     15      9     14      0     56    -19     37
   2013      3     15      9     15      0     50    -17     33
   2013      3     15      9     16      0     54    -16     38
   2013      3     15      9     17      0     56    -15     41
   2013      3     15      9     18      0     46    -12     34
   2013      3     15      9     19      0     43    -11     32
   2013      3     15      9     20      0     43    -10     33
   2013      3     15      9     21      0     45    -12     33
   2013      3     15      9     22      0     47    -13     34
   2013      3     15      9     23      0     51    -15     36
   2013      3     15      9     24      0     53    -16     37
   2013      3     15      9     25      0     63    -21     42
   2013      3     15      9     26      0     64    -21     43
   2013      3     15      9     27      0     65    -22     43
   2013      3     15      9     28      0     69    -25     44
   2013      3     15      9     29      0     70    -27     43
   2013      3     15      9     30      0     68    -27     41
   2013      3     15      9     31      0     62    -24     38
   2013      3     15      9     32      0     59    -20     39
   2013      3     15      9     33      0     58    -19     39
   2013      3     15      9     34      0     63    -23     40
   2013      3     15      9     35      0     69    -26     43
   2013      3     15      9     36      0     70    -27     43
   2013      3     15      9     37      0     80    -30     50
   2013      3     15      9     38      0     87    -30     57
   2013      3     15      9     39      0     85    -31     54
   2013      3     15      9     40      0     83    -34     49
   2013      3     15      9     41      0     83    -38     45
   2013      3     15      9     42      0     87    -40     47
   2013      3     15      9     43      0     94    -39     55
   2013      3     15      9     44      0    101    -36     65
   2013      3     15      9     45      0    100    -34     66
   2013      3     15      9     46      0     96    -29     67
   2013      3     15      9     47      0     93    -28     65
   2013      3     15      9     48      0     88    -28     60
   2013      3     15      9     49      0     86    -30     56
   2013      3     15      9     50      0     87    -33     54
   2013      3     15      9     51      0    101    -42     59
   2013      3     15      9     52      0    115    -52     63
   2013      3     15      9     53      0    118    -58     60
   2013      3     15      9     54      0    120    -64     56
   2013      3     15      9     55      0    123    -67     56
   2013      3     15      9     56      0    129    -69     60
   2013      3     15      9     57      0    137    -68     69
   2013      3     15      9     58      0    146    -72     74
   2013      3     15      9     59      0    147    -66     81
   2013      3     15     10      0      0    145    -59     86
   2013      3     15     10      1      0    138    -52     86
   2013      3     15     10      2      0    135    -49     86
   2013      3     15     10      3      0    128    -43     85
   2013      3     15     10      4      0    114    -35     79
   2013      3     15     10      5      0    104    -26     78
   2013      3     15     10      6      0    100    -25     75
   2013      3     15     10      7      0     98    -32     66
   2013      3     15     10      8      0    101    -40     61
   2013      3     15     10      9      0    107    -48     59
   2013      3     15     10     10      0    104    -52     52
   2013      3     15     10     11      0    102    -52     50
   2013      3     15     10     12      0     93    -43     50
   2013      3     15     10     13      0     88    -39     49
   2013      3     15     10     14      0     90    -42     48
   2013      3     15     10     15      0     87    -41     46
   2013      3     15     10     16      0     86    -40     46
   2013      3     15     10     17      0     79    -35     44
   2013      3     15     10     18      0     73    -30     43
   2013      3     15     10     19      0     71    -30     41
   2013      3     15     10     20      0     67    -28     39
   2013      3     15     10     21      0     64    -26     38
   2013      3     15     10     22      0     59    -22     37
   2013      3     15     10     23      0     58    -21     37
   2013      3     15     10     24      0     62    -25     37
   2013      3     15     10     25      0     67    -29     38
   2013      3     15     10     26      0     71    -34     37
   2013      3     15     10     27      0     73    -35     38
   2013      3     15     10     28      0     70    -32     38
   2013      3     15     10     29      0     65    -28     37
   2013      3     15     10     30      0     62    -25     37
   2013      3     15     10     31      0     59    -23     36
   2013      3     15     10     32      0     59    -25     34
   2013      3     15     10     33      0     59    -27     32
   2013      3     15     10     34      0     58    -26     32
   2013      3     15     10     35      0     58    -25     33
   2013      3     15     10     36      0     58    -25     33
   2013      3     15     10     37      0     58    -25     33
   2013      3     15     10     38      0     57    -25     32
   2013      3     15     10     39      0     58    -27     31
   2013      3     15     10     40      0     56    -27     29
   2013      3     15     10     41      0     55    -26     29
   2013      3     15     10     42      0     55    -25     30
   2013      3     15     10     43      0     53    -23     30
   2013      3     15     10     44      0     53    -24     29
   2013      3     15     10     45      0     54    -25     29
   2013      3     15     10     46      0     52    -23     29
   2013      3     15     10     47      0     51    -23     28
   2013      3     15     10     48      0     49    -21     28
   2013      3     15     10     49      0     46    -19     27
   2013      3     15     10     50      0     47    -21     26
   2013      3     15     10     51      0     49    -22     27
   2013      3     15     10     52      0     50    -23     27
   2013      3     15     10     53      0     52    -21     31
   2013      3     15     10     54      0     55    -23     32
   2013      3     15     10     55      0     53    -24     29
   2013      3     15     10     56      0     55    -25     30
   2013      3     15     10     57      0     67    -34     33
   2013      3     15     10     58      0     75    -40     35
   2013      3     15     10     59      0     86    -45     41
   2013      3     15     11      0      0     87    -44     43
   2013      3     15     11      1      0    105    -62     43
   2013      3     15     11      2      0    107    -65     42
   2013      3     15     11      3      0    135    -98     37
   2013      3     15     11      4      0    176   -131     45
   2013      3     15     11      5      0    163   -119     44
   2013      3     15     11      6      0    175   -140     35
